#BOF|2021.03.16|08:30:02
#SYM|CUR|NAME|CON|ISIN|REBATERATE|FEERATE|AVAILABLE|
USL|USD|UNITED STATES 12 MONTH OIL|47566220|XXXXXXXV1035|-1.4213|1.4913|800000|
USLM|USD|UNITED STATES LIME &amp; MINERAL|6746322|XXXXXXX21029|-0.3366|0.4066|200000|
USM|USD|US CELLULAR CORP|757966|XXXXXXX41084|-0.1800|0.2500|2000000|
USMJ|USD|NORTH AMERICAN CANNABIS HOLD|196610728|XXXXXXXT1025|-0.2300|0.3000|200000|
USMT|USD|US METRO BANCORP|416034474|XXXXXXXU1060|-0.4247|0.4947|10000|
USMV|USD|ISHARES MSCI USA MIN VOL FAC|96079929|XXXXXXXB6974|-0.2089|0.2789|1600000|
USNA|USD|USANA HEALTH SCIENCES INC|6746327|XXXXXXXM1071|-0.1904|0.2604|750000|
USNU|USD|US NEUROSURGICAL HOLDINGS IN|30217856|XXXXXXXK1016|-1.6408|1.7108|45000|
USO|USD|UNITED STATES OIL FUND LP|418893644|XXXXXXXN2071|-0.5341|0.6041|450000|
USPH|USD|U.S. PHYSICAL THERAPY INC|275585|XXXXXXXL1089|-0.1800|0.2500|600000|
USRI|USD|USA RECYCLING INDUSTRIES INC|85399582|XXXXXXXA1016|-0.8095|0.8795|55000|
USRM|USD|US STEM CELL INC|211651533|XXXXXXXU1007|-0.8354|0.9054|850000|
USRT|USD|ISHARES CORE US REIT ETF|44053714|XXXXXXX85218|-2.1084|2.1784|20000|
UST|USD|PROSHARES ULTRA 7-10 YEAR TR|72065355|XXXXXXXR1804|-10.9685|11.0385|15000|
USTB|USD|VICTORYSHARES USAA CORE SHOR|370883193|XXXXXXXN5352|-0.6845|0.7545|2000|
USTC|USD|USA REAL ESTATE HOLDING CO|196178715|XXXXXXXC2070|-3.7579|3.8279|150000|
USVM|USD|VICTORYSHARES USAA MSCI USA|370883181|XXXXXXXN5683|-5.0402|5.1102|200|
USWF|USD|US WIND FARMING INC|130862218|XXXXXXXT1043|-0.1800|0.2500|550000|
USWS|USD|US WELL SERVICES INC|341365216|XXXXXXXU1016|-3.4762|3.5462|500000|
USX|USD|US XPRESS ENTERPRISES INC -A|321207443|XXXXXXXN2027|-0.3598|0.4298|750000|
UTF|USD|COHEN &amp; STEERS INFRASTRUCTUR|31816457|XXXXXXXA1097|-19.8436|19.9136|40000|
UTG|USD|REAVES UTILITY INCOME FUND|32617289|XXXXXXX81015|-4.1782|4.2482|25000|
UTHR|USD|UNITED THERAPEUTICS CORP|6746357|XXXXXXXC1027|-0.1800|0.2500|2000000|
UTI|USD|UNIVERSAL TECHNICAL INSTITUT|27051830|XXXXXXX51040|-0.4671|0.5371|900000|
UTL|USD|UNITIL CORP|757973|XXXXXXX91077|-0.3598|0.4298|900000|
UTMD|USD|UTAH MEDICAL PRODUCTS INC|2585978|XXXXXXX81089|-0.3390|0.4090|150000|
UTRK|USD|UNIVERSAL TRACKING SOLUTIONS|55633007|XXXXXXX51006|-1.5109|1.5809|100000|
UTRN|USD|VESPER US LARGE CAP SHORT TE|334105675|XXXXXXX57496|-47.2331|47.3031|1000|
UTRX|USD|UNITRONIX CORP|30217901|XXXXXXX71081|-0.1800|0.2500|1000|
UTSI|USD|UTSTARCOM HOLDINGS CORP|124918130|KYG9310A1141|-10.5662|10.6362|10000|
UTSL|USD|DRX DLY UTILITIES BULL 3X|274859315|XXXXXXXE7114|-10.4273|10.4973|1000|
UTZ|USD|UTZ BRANDS INC|442704160|XXXXXXX01012|-0.2126|0.2826|1300000|
UUGRY|USD|UNITED UTILITIES GROUP-ADR|52953724|XXXXXXXE1029|-8.1269|8.1969|300000|
UUP|USD|INVESCO DB US DOLLAR INDEX B|319355766|XXXXXXXD2036|-3.8014|3.8714|150000|
UUU|USD|UNIVERSAL SECURITY INSTRUMNT|20299409|XXXXXXX13023|-74.4217|74.4917|20000|
UUUU|USD|ENERGY FUELS INC|137823153|CA2926717083|-2.4217|2.4917|1100000|
UUUU WS|USD|ENERGY FUELS WARRANT 2016-20.09.2021|281858280|CA2926711797|-11.9247|11.9947|2000|
UVE|USD|UNIVERSAL INSURANCE HOLDINGS|30217916|XXXXXXXV1070|-0.2032|0.2732|2300000|
UVFT|USD|UV FLU TECHNOLOGIES INC|100763275|XXXXXXX92011|-1.0649|1.1349|20000|
UVSE|USD|UNIVERSAL ENERGY CORP|43267285|XXXXXXXR2085|-0.1800|0.2500|1000000|
UVSP|USD|UNIVEST FINANCIAL CORP|21557069|XXXXXXX11001|-0.5832|0.6532|2200000|
UVSS|USD|UNIVERSAL SYSTEMS INC-WASH|75217169|XXXXXXX42041|-0.1800|0.2500|150000|
UVV|USD|UNIVERSAL CORP-VA|13371|XXXXXXX61094|-0.1800|0.2500|1900000|
UVXY|USD|PROSHARES ULTRA VIX ST FUTUR|331641621|XXXXXXXW1484|-0.5740|0.6440|6200000|
UWEFF|USD|U3O8 CORP|288535973|CA9034158001|-3.4070|3.4770|10000|
UWHR|USD|UWHARRIE CAPITAL CORP|44071854|XXXXXXX31044|-0.1800|0.2500|2000|
UWM|USD|PROSHARES ULTRA RUSSELL2000|42751758|XXXXXXXR8429|-6.2073|6.2773|65000|
UWMC|USD|UWM HOLDINGS CORP|467250056|XXXXXXXB1098|-6.2891|6.3591|4200000|
UXIN|USD|UXIN LTD - ADR|323609747|XXXXXXXX1081|-1.4073|1.4773|7500000|
UYG|USD|PROSHARES ULTRA FINANCIALS|74262522|XXXXXXXX6334|-3.1831|3.2531|35000|
UYM|USD|PROSHARES ULTRA BASIC MATERI|42808827|XXXXXXXR7769|-18.3845|18.4545|2000|
UZA|USD|US CELLULAR CORP 6.95% SENIOR NOTES|88247955|XXXXXXX44054|-6.2741|6.3441|100000|
UZB|USD|US CELLULAR CORP|176209650|XXXXXXX45044|-1.8899|1.9599|100000|
UZC|USD|US CELLULAR CORP|212921424|XXXXXXX46034|-18.8439|18.9139|65000|
UZD|USD|UNITED STATES CELLULAR C|439382118|XXXXXXX47024|-0.4139|0.4839|150000|
UZE|USD|US CELLULAR CORP|459450944|XXXXXXX48014|-0.2611|0.3311|50000|
V|USD|VISA INC-CLASS A SHARES|49462172|XXXXXXXC8394|-0.1800|0.2500|>10000000|
VABK|USD|VIRGINIA NATIONAL BANKSHARES|140148801|XXXXXXX11039|-2.9464|3.0164|10000|
VAC|USD|MARRIOTT VACATIONS WORLD|96965587|XXXXXXXY1073|-0.1800|0.2500|2500000|
VACQ|USD|VECTOR ACQUISITION CORP-A|455425146|KYG9442R1267|-1.4233|1.4933|850000|
VACQU|USD|VECTOR ACQUISITION CORP|447350233|KYG9442R1002|-0.5492|0.6192|100|
VALE|USD|VALE SA-SP ADR|60581038|XXXXXXXE1055|-0.2166|0.2866|>10000000|
VALPQ|USD|VALARIS PLC|376428708|GB00BJVJZD68|-58.9128|58.9828|9100000|
VALQ|USD|AMERICAN CENTURY STOXX US|302704705|XXXXXXX22081|-29.3113|29.3813|1000|
VALT|USD|ETFMG SIT ULTRA SHORT ETF|386552954|XXXXXXXG7896|-3.3908|3.4608|400|
VALU|USD|VALUE LINE INC|6746409|XXXXXXX71002|-0.9552|1.0252|100000|
VAMO|USD|CAMBRIA VALUE &amp; MOMENTUM ETF|206132000|XXXXXXX18887|-2.5790|2.6490|1000|
VAPO|USD|VAPOTHERM INC|341382608|XXXXXXX71072|-0.2899|0.3599|200000|
VAPR|USD|VAPORBRANDS INTERNATIONAL IN|115782932|XXXXXXX51017|-1.1602|1.2302|700000|
VAQC|USD|VECTOR ACQUISITION CORP II-A|475686888|KYG9460A1040|-0.5711|0.6411|750000|
VAR|USD|VARIAN MEDICAL SYSTEMS INC|13400|XXXXXXXP1057|-0.1800|0.2500|3600000|
VASO|USD|VASO CORP|263925652|XXXXXXXF1021|-1.4850|1.5550|450000|
VAUCF|USD|VIVA GOLD CORP|333727092|CA92852M1077|-20.0943|20.1643|700|
VAW|USD|VANGUARD MATERIALS ETF|27638052|XXXXXXXA8018|-1.2445|1.3145|100000|
VB|USD|VANGUARD SMALL-CAP ETF|27638105|XXXXXXX87518|-0.3511|0.4211|350000|
VBF|USD|INVESCO BOND FUND|75911465|XXXXXXXL1070|-31.2658|31.3358|20000|
VBFC|USD|VILLAGE BANK AND TRUST FINAN|163252388|XXXXXXXT2006|-0.6364|0.7064|900|
VBHI|USD|VERDE BIO HOLDINGS INC|423499402|XXXXXXXJ1088|-1.5256|1.5956|750000|
VBIO|USD|VITALITY BIOPHARMA INC|241525574|XXXXXXXB1070|-0.8354|0.9054|150000|
VBIV|USD|VBI VACCINES INC|232900797|CA91822J1030|-2.1084|2.1784|1600000|
VBIX|USD|VIEWBIX INC|377055900|XXXXXXX11022|-3.1087|3.1787|200000|
VBK|USD|VANGUARD SMALL-CAP GRWTH ETF|27638059|XXXXXXX85959|-0.7341|0.8041|30000|
VBLT|USD|VASCULAR BIOGENICS LTD|168816570|IL0011327454|-5.1265|5.1965|300000|
VBR|USD|VANGUARD SMALL-CAP VALUE ETF|27638062|XXXXXXX86114|-0.3248|0.3948|550000|
VBSCF|USD|VIBE GROWTH CORP|389104971|CA92556L1085|-3.0178|3.0878|15000|
VBTX|USD|VERITEX HOLDINGS INC|169694346|XXXXXXX11080|-0.2119|0.2819|2600000|
VC|USD|VISTEON CORP|79565601|XXXXXXXU2069|-0.1800|0.2500|1500000|
VCEL|USD|VERICEL CORP|174968098|XXXXXXXJ1088|-0.1800|0.2500|700000|
VCISY|USD|VINCI S.A.-UNSPONS ADR|58428786|XXXXXXX01015|-1.5616|1.6316|800000|
VCIT|USD|VANGUARD INT-TERM CORPORATE|70363051|XXXXXXXC8709|-0.2786|0.3486|2300000|
VCKAU|USD|VICKERS VANTAGE CORP I|464040125|KYG9440B1234|-0.3057|0.3757|4000|
VCLT|USD|VANGUARD LONG-TERM CORP BOND|70363054|XXXXXXXC8139|-0.1974|0.2674|100000|
VCNX|USD|VACCINEX INC|328908685|XXXXXXX01033|-35.3818|35.4518|250000|
VCR|USD|VANGUARD CONSUMER DISCRE ETF|27638064|XXXXXXXA1088|-2.9560|3.0260|30000|
VCRA|USD|VOCERA COMMUNICATIONS INC|105069647|XXXXXXXF1075|-0.1800|0.2500|900000|
VCSH|USD|VANGUARD S-T CORP BOND ETF|70363037|XXXXXXXC4096|-0.3495|0.4195|650000|
VCTR|USD|VICTORY CAPITAL HOLDING - A|306081482|XXXXXXXB1035|-0.3889|0.4589|100000|
VCV|USD|INVESCO CA V M I|75911455|XXXXXXXH1068|-4.1099|4.1799|40000|
VCVC|USD|10X CAPITAL VENTURE ACQ-CL A|464972209|XXXXXXXV1070|-0.9647|1.0347|300000|
VCYE|USD|VELOCITY ENERGY INC|59327433|XXXXXXXH1086|-2.4982|2.5682|20000|
VCYT|USD|VERACYTE INC|137537411|XXXXXXXF1075|-0.1800|0.2500|1800000|
VDC|USD|VANGUARD CONSUMER STAPLE ETF|27638069|XXXXXXXA2078|-1.4248|1.4948|25000|
VDE|USD|VANGUARD ENERGY ETF|27684036|XXXXXXXA3068|-0.4276|0.4976|200000|
VDMCY|USD|VODACOM GROUP LTD-SP ADR|130663008|XXXXXXXD2009|-13.3320|13.4020|3000|
VDRM|USD|VIADERMA INC|150625821|XXXXXXXK1016|-0.8354|0.9054|3300000|
VEA|USD|VANGUARD FTSE DEVELOPED ETF|45444192|XXXXXXX38580|-0.1800|0.2500|>10000000|
VEC|USD|VECTRUS INC|166352708|XXXXXXXT1016|-0.3711|0.4411|1000000|
VECO|USD|VEECO INSTRUMENTS INC|275708|XXXXXXX71002|-0.3530|0.4230|2000000|
VECT|USD|VECTR SYSTEMS INC|45148895|XXXXXXXH1077|-0.1800|0.2500|1000|
VEDL|USD|VEDANTA LTD-ADR|193604636|XXXXXXXY1001|-0.4226|0.4926|550000|
VEEV|USD|VEEVA SYSTEMS INC-CLASS A|136254493|XXXXXXX51084|-0.1800|0.2500|5500000|
VEGA|USD|ADVSHRS STAR GBL BUY-WRITE|113761966|XXXXXXXY7682|-6.1080|6.1780|200|
VEGGF|USD|BETTER PLANT SCIENCES INC|439800209|CA0877371025|-39.0913|39.1613|1300000|
VEGI|USD|ISHARES MSCI GLOBAL AGRICULT|101780386|XXXXXXX63504|-15.8399|15.9099|10000|
VEGL|USD|VEGALAB INC|295877197|XXXXXXXQ1022|-0.2300|0.3000|2000|
VEGYF|USD|VIRGINIA ENERGY RESOURCES IN|118788151|CA92780V1040|-2.0046|2.0746|2000|
VEII|USD|VALUE EXCHANGE INTERNATIONAL|250140794|XXXXXXXV1035|-1.4038|1.4738|2000|
VEL|USD|VELOCITY FINANCIAL INC|399498047|XXXXXXXD1019|-0.5165|0.5865|15000|
VELOU|USD|VELOCITY ACQUISITION CORP|473127809|XXXXXXXE2037|-10.9685|11.0385|10000|
VELTF|USD|VELTI PLC|69997253|JE00B41PDC45|-9.2618|9.3318|1800000|
VENAU|USD|VENUS ACQUISITION CORP|469677207|KYG9420F1366|-10.9685|11.0385|5000|
VEND|USD|GENERATION NEXT FRANCHISE BR|240415753|XXXXXXXW1045|-0.8484|0.9184|300000|
VEOEY|USD|VEOLIA ENVIRONNEMENT-ADR|14089137|XXXXXXXN1037|-5.5559|5.6259|400000|
VEON|USD|VEON LTD|271291043|XXXXXXXM1062|-0.1800|0.2500|>10000000|
VER|USD|VEREIT INC|457104596|XXXXXXXV3087|-0.1800|0.2500|9900000|
VER PRF|USD|VEREIT INC|201943056|XXXXXXXV2097|-8.9050|8.9750|700000|
VERB|USD|VERB TECHNOLOGY CO INC|352310090|XXXXXXXU1043|-12.6566|12.7266|550000|
VERI|USD|VERITONE INC|275951398|XXXXXXXM1009|-1.1180|1.1880|300000|
VERO|USD|VENUS CONCEPT INC|390872450|XXXXXXXW1053|-3.5084|3.5784|450000|
VERU|USD|VERU INC|285043314|XXXXXXXC1036|-0.6663|0.7363|1600000|
VERX|USD|VERTEX INC - CLASS A|436823014|XXXXXXXJ1060|-0.1800|0.2500|200000|
VERY|USD|VERICITY INC|378066275|XXXXXXXD1000|-47.3016|47.3716|6000|
VET|USD|VERMILION ENERGY INC|78642228|CA9237251058|-1.4662|1.5362|1900000|
VEU|USD|VANGUARD FTSE ALL-WORLD EX-U|43240070|XXXXXXX27754|-0.1800|0.2500|4800000|
VEXTF|USD|VEXT SCIENCE INC|391036358|CA9255401064|-41.9472|42.0172|100000|
VFC|USD|VF CORP|13440|XXXXXXX41080|-0.1800|0.2500|7000000|
VFF|USD|VILLAGE FARMS INTERNATIONAL|354559261|CA92707Y1088|-2.7128|2.7828|700000|
VFH|USD|VANGUARD FINANCIALS ETF|27638074|XXXXXXXA4058|-1.2812|1.3512|75000|
VFLQ|USD|VANGUARD US LIQUIDITY FACTOR|307015503|XXXXXXX53003|-13.0235|13.0935|200|
VFMO|USD|VANGUARD US MOMENTUM FACTOR|307015505|XXXXXXX55081|-7.4503|7.5203|600|
VFRM|USD|VERITAS FARMS INC|383738641|XXXXXXXN2071|-1.4850|1.5550|35000|
VFVA|USD|VANGUARD U.S. VALUE FACTOR|307015498|XXXXXXX58051|-4.2776|4.3476|3000|
VG|USD|VONAGE HOLDINGS CORP|39126019|XXXXXXXT2015|-0.1800|0.2500|9100000|
VGAC|USD|VG ACQUISITION CORP-A|455575443|KYG9446E1052|-1.1112|1.1812|1700000|
VGAC U|USD|VG ACQUISITION CORP|448366635|KYG9446E1219|-1.0589|1.1289|30000|
VGANF|USD|PLANT &amp; CO BRANDS LTD|458357394|CA72724R1047|-7.2622|7.3322|25000|
VGI|USD|VIRTUS GLOBAL MULTI-SECTOR|103127874|XXXXXXXB1017|-26.0562|26.1262|85000|
VGID|USD|V GROUP INC|146065494|XXXXXXX51036|-1.4850|1.5550|>10000000|
VGIT|USD|VANGUARD INTERMEDIATE-TERM T|70363079|XXXXXXXC7065|-2.9658|3.0358|450000|
VGK|USD|VANGUARD FTSE EUROPE ETF|27684070|XXXXXXX28745|-0.6151|0.6851|550000|
VGLS|USD|VG LIFE SCIENCES INC|117839264|XXXXXXXT1016|-1.0520|1.1220|2300000|
VGLT|USD|VANGUARD LONG-TERM TREASURY|70363056|XXXXXXXC8477|-4.9380|5.0080|400000|
VGM|USD|INVESCO TRUST FOR INVESTMEN|75911462|XXXXXXXM1062|-18.8709|18.9409|100000|
VGR|USD|VECTOR GROUP LTD|4971|XXXXXXXM1080|-0.1910|0.2610|4400000|
VGSH|USD|VANGUARD SHORT-TERM TREASURY|70363044|XXXXXXXC1027|-0.3598|0.4298|100000|
VGT|USD|VANGUARD INFO TECH ETF|27638079|XXXXXXXA7028|-0.4449|0.5149|150000|
VGTL|USD|VGTEL INC|51073061|XXXXXXX31002|-5.6256|5.6956|4700000|
VGZ|USD|VISTA GOLD CORP|44205881|CA9279263037|-13.1192|13.1892|750000|
VHAQ|USD|VIVEON HEALTH ACQUISITION CO|469347748|XXXXXXXV1061|-0.3598|0.4298|3000000|
VHC|USD|VIRNETX HOLDING CORP|47010788|XXXXXXXT1088|-0.7355|0.8055|200000|
VHI|USD|VALHI INC|424563067|XXXXXXX52098|-0.3641|0.4341|65000|
VHT|USD|VANGUARD HEALTH CARE ETF|27638082|XXXXXXXA5048|-0.8146|0.8846|45000|
VIAC|USD|VIACOMCBS INC - CLASS B|393897513|XXXXXXXH2067|-0.1800|0.2500|>10000000|
VIACA|USD|VIACOMCBS INC - CLASS A|393897510|XXXXXXXH1077|-0.3024|0.3724|100000|
VIAO|USD|VIA OPTRONICS AG|446991715|XXXXXXXY1091|-10.2892|10.3592|30000|
VIAP|USD|VIA PHARMACEUTICALS INC|44598097|XXXXXXXT1034|-0.1800|0.2500|65000|
VIAV|USD|VIAVI SOLUTIONS INC|201113049|XXXXXXX01051|-0.1800|0.2500|8700000|
VIBI|USD|VILACTO BIO INC|277675419|XXXXXXXM1099|-1.8097|1.8797|>10000000|
VICA|USD|RAFINA INNOVATIONS INC|325231417|XXXXXXXR1068|-2.7028|2.7728|20000|
VICE|USD|ADVISORSHARES VICE ETF|299204157|XXXXXXXY5454|-6.6384|6.7084|1000|
VICI|USD|VICI PROPERTIES INC|292080616|XXXXXXX21090|-0.3391|0.4091|1800000|
VICR|USD|VICOR CORP|275759|XXXXXXX51029|-0.1851|0.2551|800000|
VIDA|USD|VIDAROO CORP|74726528|XXXXXXX31002|-1.4956|1.5656|100000|
VIDE|USD|VIDEO DISPLAY CORP|275764|XXXXXXX51039|-0.2300|0.3000|9000|
VIDI|USD|VIDENT INTERNATIONAL EQUITY|137537414|XXXXXXXA4040|-4.4734|4.5434|5000|
VIEW|USD|VIEW INC|475676495|XXXXXXXV1061|-0.7401|0.8101|300000|
VIEWF|USD|VIEWTRAN GROUP INC|139183339|KYG9363W1042|-5.3820|5.4520|70000|
VIG|USD|VANGUARD DIVIDEND APPREC ETF|38746069|XXXXXXX88443|-0.8325|0.9025|350000|
VIGI|USD|VANGUARD INT DIV APP INDX FD|224323076|XXXXXXX68108|-3.9559|4.0259|40000|
VIH|USD|VPC IMPACT ACQUISITION HLD-A|455229155|KYG9441E1008|-2.7004|2.7704|900000|
VIHAU|USD|VPC IMPACT ACQUISITION HOLDI|446872192|KYG9441E1263|-0.1800|0.2500|15000|
VII|USD|7GC &amp; CO HOLDINGS INC -CL A|471017146|XXXXXXXA1079|-0.1800|0.2500|500|
VIIAU|USD|7GC &amp; CO HOLDINGS INC|462119569|XXXXXXXA2069|-0.5763|0.6463|200|
VINC|USD|VINCERX PHARMA INC|462276978|XXXXXXXL1061|-2.5535|2.6235|50000|
VINO|USD|GAUCHO GROUP HOLDINGS INC|471602167|XXXXXXXR2067|-0.9743|1.0443|600|
VINP|USD|VINCI PARTNERS INVESTMENTS-A|468054780|KYG9451V1095|-0.2664|0.3364|100000|
VINS|USD|VINDICATOR SILVER LEAD MNG|75216330|XXXXXXX51081|-1.6603|1.7303|15000|
VIOG|USD|VANGUARD S&amp;P SMALL-CAP 600 G|78645840|XXXXXXX27940|-7.5542|7.6242|25000|
VIOO|USD|VANGUARD S&amp;P SMALL-CAP 600 E|78645838|XXXXXXX28286|-3.1202|3.1902|15000|
VIOT|USD|VIOMI TECHNOLOGY CO LTD-ADR|334193789|XXXXXXXJ1034|-5.1214|5.1914|6100000|
VIOV|USD|VANGUARD S&amp;P SMALL-CAP 600 V|78645845|XXXXXXX27783|-7.5822|7.6522|75000|
VIPK|USD|V.I.P. COMLINK|46519933|XXXXXXX92038|-0.1800|0.2500|9000|
VIPR|USD|VIPR INDUSTRIES INC|107436729|XXXXXXXN2027|-0.1800|0.2500|200|
VIPRF|USD|SILVER VIPER MINERALS CORP|310039866|CA8283341029|-20.3339|20.4039|25000|
VIPS|USD|VIPSHOP HOLDINGS LTD - ADR|104863799|XXXXXXXW1036|-0.1800|0.2500|>10000000|
VIR|USD|VIR BIOTECHNOLOGY INC|387014896|XXXXXXXN1028|-0.1800|0.2500|65000|
VIRA|USD|VIRATECH CORP|95772986|XXXXXXX71078|-1.0348|1.1048|150000|
VIRC|USD|VIRCO MFG CORPORATION|758039|XXXXXXX11097|-0.5492|0.6192|900000|
VIRI|USD|VIRIOS THERAPEUTICS INC|460642066|XXXXXXXJ1043|-4.2188|4.2888|45000|
VIRT|USD|VIRTU FINANCIAL INC-CLASS A|190480975|XXXXXXX41013|-0.3598|0.4298|5300000|
VIRX|USD|VIRACTA THERAPEUTICS INC|473481570|XXXXXXXF1084|-4.6810|4.7510|35000|
VIS|USD|VANGUARD INDUSTRIALS ETF|27684007|XXXXXXXA6038|-3.4263|3.4963|35000|
VISL|USD|VISLINK TECHNOLOGIES INC|437851411|XXXXXXXY3009|-26.7770|26.8470|1600000|
VISM|USD|VISIUM TECHNOLOGIES INC|315663507|XXXXXXXG1013|-5.3820|5.4520|3100000|
VISN|USD|VISIONCHINA MEDIA INC-ADR|118048385|XXXXXXXU2024|-55.4283|55.4983|35000|
VIST|USD|VISTA OIL &amp; GAS SAB DE CV|375796350|XXXXXXXL1098|-0.5961|0.6661|600000|
VITFF|USD|VICTORIA GOLD CORP|392422489|CA92625W5072|-6.3149|6.3849|100000|
VITL|USD|VITAL FARMS INC|437449296|XXXXXXXW1036|-0.6230|0.6930|350000|
VITX|USD|VITANA-X INC|462897649|XXXXXXXX1054|-0.2786|0.3486|400000|
VIV|USD|TELEFONICA BRASIL-ADR|455575437|XXXXXXXR2058|-0.5392|0.6092|1400000|
VIVE|USD|VIVEVE MEDICAL INC|458355826|XXXXXXXW5013|-122.6365|122.7065|2000|
VIVHY|USD|VIVENDI SA-UNSPON ADR|82785123|XXXXXXXT2015|-2.2968|2.3668|700000|
VIVK|USD|VIVAKOR INC|140054328|XXXXXXXR3049|-2.7840|2.8540|4000|
VIVO|USD|MERIDIAN BIOSCIENCE INC|270952|XXXXXXX41014|-0.3494|0.4194|2400000|
VIVXF|USD|AVIVAGEN INC|277374941|CA05382F2026|-10.2534|10.3234|55000|
VIXM|USD|PROSHARES VIX MID-TERM FUT|170547590|XXXXXXXW3381|-35.3215|35.3915|30000|
VIXY|USD|PROSHARES VIX SHORT-TERM FUT|280905856|XXXXXXXW1716|-2.5866|2.6566|200000|
VIZC|USD|VIZCONNECT INC|207812236|XXXXXXXB2060|-1.7457|1.8157|>10000000|
VIZSF|USD|VIZSLA SILVER CORP|469944856|CA92859G1037|-7.3306|7.4006|75000|
VJET|USD|VOXELJET AG-ADR|438221963|XXXXXXXL2060|-6.5025|6.5725|100000|
VKI|USD|INVESCO AD MIT II|75911318|XXXXXXXE1038|-17.8619|17.9319|10000|
VKIN|USD|VIKING ENERGY GROUP INC|471005722|XXXXXXX52045|-1.2685|1.3385|150000|
VKPW|USD|VIKING POWER SERVICES INC|44568038|XXXXXXX31041|-0.1800|0.2500|5000|
VKQ|USD|INVESCO MUNICIPAL TRUST|75911321|XXXXXXXJ1034|-13.1454|13.2154|250000|
VKSC|USD|VISKASE COS INC|49597892|XXXXXXXR2013|-0.1800|0.2500|1400000|
VKTX|USD|VIKING THERAPEUTICS INC|192379311|XXXXXXXJ1060|-0.5131|0.5831|950000|
VLDI|USD|VALIDIAN CORP|46521361|XXXXXXXP1075|-1.3703|1.4403|700000|
VLDR|USD|VELODYNE LIDAR INC|447913036|XXXXXXXF1012|-16.2971|16.3671|100000|
VLEEY|USD|VALEO SA-SPON ADR|45627991|XXXXXXX43048|-1.2258|1.2958|1000|
VLGEA|USD|VILLAGE SUPER MARKET-CLASS A|275799|XXXXXXX74091|-0.6845|0.7545|800000|
VLLX|USD|VALLEY REPUBLIC BANCORP|239379045|XXXXXXXL1035|-0.8354|0.9054|7000|
VLMGF|USD|VISCOUNT MINING CORP|198053378|CA92834X1069|-2.6568|2.7268|200|
VLNCF|USD|VALENS CO INC-THE|429227188|CA91914P1080|-28.2007|28.2707|90000|
VLO|USD|VALERO ENERGY CORP|13497|XXXXXXXY1001|-0.1800|0.2500|>10000000|
VLON|USD|VALLON PHARMACEUTICALS INC|470257094|XXXXXXXM1018|-70.2555|70.3255|45000|
VLOWY|USD|VALLOUREC SA-SPN ADR|423673032|XXXXXXXR4074|-2.2001|2.2701|100|
VLPNY|USD|VOESTALPINE AG-UNSPON ADR|54551403|XXXXXXX81038|-37.1656|37.2356|5000|
VLRS|USD|CONTROLADORA VUELA CIA-ADR|134457566|XXXXXXXE1055|-0.2469|0.3169|2300000|
VLT|USD|INVESCO HIGH INCOME TRUST II|75911304|XXXXXXXF1012|-4.0900|4.1600|3000|
VLUE|USD|ISHARES MSCI USA VALUE FACTO|125903841|XXXXXXXF3881|-0.2793|0.3493|2900000|
VLVLY|USD|VOLVO AB-B SHS-UNSPON ADR|218120785|XXXXXXX41082|-12.0510|12.1210|10000|
VLXC|USD|VELTEX CORP|41991779|XXXXXXX62023|-0.8354|0.9054|95000|
VLY|USD|VALLEY NATIONAL BANCORP|13508|XXXXXXX41076|-0.1800|0.2500|>10000000|
VLYPO|USD|VALLEY NATIONAL BANCORP|285547608|XXXXXXX43056|-16.3811|16.4511|6000|
VLYPP|USD|VALLEY NATIONAL BANCORP|199169639|XXXXXXX42066|-84.1742|84.2442|10000|
VMAC|USD|VISTAS MEDIA ACQUISITION C-A|441331125|XXXXXXXT1079|-1.8309|1.9009|15000|
VMAR|USD|VISION MARINE TECHNOLOGIES|457104550|CAC966571167|-43.4190|43.4890|50000|
VMBS|USD|VANGUARD MORTGAGE-BACKED SEC|70363041|XXXXXXXC7719|-0.4221|0.4921|50000|
VMC|USD|VULCAN MATERIALS CO|13515|XXXXXXX01097|-0.1800|0.2500|3600000|
VMCS|USD|VISUALMED CLINICAL SOLUTIONS|30207869|XXXXXXXG1013|-3.9012|3.9712|700000|
VMD|USD|VIEMED HEALTHCARE INC|376694783|CA92663R1055|-1.2192|1.2892|350000|
VMI|USD|VALMONT INDUSTRIES|275665|XXXXXXX31011|-0.1800|0.2500|950000|
VMM|USD|DELAWARE INV MINN MUNI II|758059|XXXXXXXV1035|-90.3571|90.4271|5000|
VMNT|USD|VEMANTI GROUP INC|220567847|XXXXXXXA1025|-5.5769|5.6469|550000|
VMO|USD|INVESCO MUNICIPAL OPPORTUNI|75911423|XXXXXXXC1071|-11.8060|11.8760|55000|
VMOT|USD|ALPHA VALUE MOM TREND ETF|274839972|XXXXXXXL5084|-7.7059|7.7759|100000|
VMRI|USD|VALMIE RESOURCES INC|134913581|XXXXXXX01071|-0.2300|0.3000|25000|
VMSI|USD|VITA MOBILE SYSTEMS INC|305073679|XXXXXXXK1007|-1.6149|1.6849|1900000|
VMSYQ|USD|VISUAL MANAGEMENT SYSTEMS IN|45090399|XXXXXXXK1016|-0.1800|0.2500|550000|
VMW|USD|VMWARE INC-CLASS A|45642839|XXXXXXX34021|-0.4133|0.4833|150000|
